23-05-2018 02:13:00,24.14,386.49
23-05-2018 02:14:00,24.13,392.04
23-05-2018 02:15:00,24.13,390.17
23-05-2018 02:16:00,24.15,390.63
23-05-2018 02:17:00,24.14,389.83
23-05-2018 02:18:00,24.15,385.24
23-05-2018 02:19:00,24.15,386.11
23-05-2018 02:20:00,24.13,388.65
23-05-2018 02:21:00,24.14,386.55
23-05-2018 02:22:00,24.14,384.61
23-05-2018 02:23:00,24.12,384.07
23-05-2018 02:24:00,24.14,382.44
23-05-2018 02:25:00,24.15,379.99
23-05-2018 02:26:00,24.12,379.65
23-05-2018 02:27:00,24.13,380.02
23-05-2018 02:28:00,24.12,377.34
23-05-2018 02:29:00,24.12,378.87
23-05-2018 02:30:00,24.12,376.66
23-05-2018 02:31:00,24.12,377.8
23-05-2018 02:32:00,24.12,374.72
23-05-2018 02:33:00,24.13,369.61
23-05-2018 02:34:00,24.12,371.64
23-05-2018 02:35:00,24.12,370.5
23-05-2018 02:36:00,24.12,369.87
23-05-2018 02:37:00,24.13,371.31
23-05-2018 02:38:00,24.12,365.78
23-05-2018 02:39:00,24.12,362.47
23-05-2018 02:40:00,24.12,366.82
23-05-2018 02:41:00,24.12,366.34
23-05-2018 02:42:00,26.56,369.19
23-05-2018 02:43:00,24.12,370.32
23-05-2018 02:44:00,24.12,369.31
23-05-2018 02:45:00,25.35,367.44
23-05-2018 02:46:00,24.11,364.82
23-05-2018 02:47:00,24.13,368.95
23-05-2018 02:48:00,24.14,368.06
23-05-2018 02:49:00,24.14,362.99
23-05-2018 02:50:00,24.14,367.22
23-05-2018 02:51:00,24.13,362.84
23-05-2018 02:52:00,24.13,365.76
23-05-2018 02:53:00,24.13,366.75
23-05-2018 02:54:00,24.14,365.77
23-05-2018 02:55:00,29.28,363.74
23-05-2018 02:56:00,24.13,364.93
23-05-2018 02:57:00,24.14,362.03
23-05-2018 02:58:00,24.14,358.43
23-05-2018 02:59:00,24.14,355.82
23-05-2018 03:00:00,24.15,354.02
23-05-2018 03:01:00,24.13,352.2
23-05-2018 03:02:00,24.14,353.05
23-05-2018 03:03:00,24.14,347.5
23-05-2018 03:04:00,24.14,349.19
23-05-2018 03:05:00,24.13,349.22
23-05-2018 03:06:00,24.13,346.85
23-05-2018 03:07:00,24.14,347.55
23-05-2018 03:08:00,24.13,347.36
23-05-2018 03:09:00,24.12,344.12
23-05-2018 03:10:00,24.12,343.39
23-05-2018 03:11:00,24.13,340.51
23-05-2018 03:12:00,24.14,335.87
23-05-2018 03:13:00,24.14,332.36
23-05-2018 03:14:00,24.14,333.45
23-05-2018 03:15:00,24.13,335.0
23-05-2018 03:16:00,24.14,341.0
23-05-2018 03:17:00,24.14,342.33
23-05-2018 03:18:00,24.14,339.38
23-05-2018 03:19:00,24.14,336.6
23-05-2018 03:20:00,24.14,334.2
23-05-2018 03:21:00,24.15,333.21
23-05-2018 03:22:00,24.14,333.41
23-05-2018 03:23:00,24.13,331.73
23-05-2018 03:24:00,24.14,334.73
23-05-2018 03:25:00,24.13,336.92
23-05-2018 03:26:00,24.13,336.8
23-05-2018 03:27:00,24.13,338.46
23-05-2018 03:28:00,24.13,337.48
23-05-2018 03:29:00,24.13,334.87
23-05-2018 03:30:00,24.13,334.57
23-05-2018 03:31:00,24.13,334.83
23-05-2018 03:32:00,24.13,336.49
23-05-2018 03:33:00,24.13,337.41
23-05-2018 03:34:00,24.13,334.16
23-05-2018 03:35:00,24.13,335.08
23-05-2018 03:36:00,24.12,334.33
23-05-2018 03:37:00,24.13,335.0
23-05-2018 03:38:00,24.13,335.72
23-05-2018 03:39:00,24.14,336.46
23-05-2018 03:40:00,24.13,338.95
23-05-2018 03:41:00,24.13,343.19
23-05-2018 03:42:00,24.12,339.24
23-05-2018 03:43:00,24.13,338.94
23-05-2018 03:44:00,24.13,346.38
